,"Hong Kong Attitude",43
,"Team Singularity",45
,"G2 Esports",43
,"STOPWATCH eSports",43
,Cloud9,48
,"Sengoku Gaming Academy",46
,"Golden Guardians Academy",49
,"aNc Outplayed",45
,"WAVE Esports",43
,TSM,45
,"S2V Esports Academy",45
,"Cyberground Gaming",2081
,GameWard,44
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",43
,"Machi Esports",46
,"Boavista FC",40
,"Evil Geniuses Academy",48
,Immortals,49
,"PSG Talon",46
,"S2V Esports Academy",41
,"Umbra Divinus Gaming",45
,"FURIA Academy",44
,"Kaos Latin Gamers",46
,"Nerf Galeforce",54
,"Hong Kong Attitude",45
,"Team Singularity",47
,"G2 Esports",48
,"STOPWATCH eSports",44
,Cloud9,49
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",52
,"aNc Outplayed",46
,"WAVE Esports",46
,TSM,46
,"S2V Esports Academy",47
,"Cyberground Gaming",46
,GameWard,47
,"Vorax Liberty Academy",47
,"Kawaii Kiwis",44
,"Machi Esports",47
,"Boavista FC",46
,"Evil Geniuses Academy",48
,Immortals,45
,"PSG Talon",55
,"S2V Esports Academy",49
,"Umbra Divinus Gaming",45
,"FURIA Academy",45
,"Kaos Latin Gamers",46
,"Nerf Galeforce",43
,"Hong Kong Attitude",50
,"Team Singularity",46
,"G2 Esports",46
,"STOPWATCH eSports",44
,Cloud9,50
,"Sengoku Gaming Academy",48
,"Golden Guardians Academy",66
,"aNc Outplayed",53
,"WAVE Esports",48
,TSM,46
,"S2V Esports Academy",50
,"Cyberground Gaming",45
,GameWard,47
,"Vorax Liberty Academy",2071
,"Kawaii Kiwis",60
,"Machi Esports",48
,"Boavista FC",44
,"Evil Geniuses Academy",45
,Immortals,44
,"PSG Talon",45
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",43
,"FURIA Academy",46
,"Kaos Latin Gamers",43
,"Nerf Galeforce",46
,"Hong Kong Attitude",44
,"Team Singularity",46
,"G2 Esports",49
,"STOPWATCH eSports",42
,Cloud9,53
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",49
,"aNc Outplayed",45
,"WAVE Esports",45
,TSM,45
,"S2V Esports Academy",43
,"Cyberground Gaming",43
,GameWard,44
,"Vorax Liberty Academy",48
,"Kawaii Kiwis",46
,"Machi Esports",51
,"Boavista FC",44
,"Evil Geniuses Academy",47
,Immortals,44
,"PSG Talon",46
,"S2V Esports Academy",42
,"Umbra Divinus Gaming",46
,"FURIA Academy",48
,"Kaos Latin Gamers",49
,"Nerf Galeforce",47
,"Hong Kong Attitude",45
,"Team Singularity",43
,"G2 Esports",46
,"STOPWATCH eSports",43
,Cloud9,49
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",48
,"aNc Outplayed",44
,"WAVE Esports",48
,TSM,47
,"S2V Esports Academy",43
,"Cyberground Gaming",44
,GameWard,47
,"Vorax Liberty Academy",47
,"Kawaii Kiwis",45
,"Machi Esports",46
,"Boavista FC",44
,"Evil Geniuses Academy",55
,Immortals,49
,"PSG Talon",47
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",44
,"FURIA Academy",45
,"Kaos Latin Gamers",47
,"Nerf Galeforce",43
,"Hong Kong Attitude",47
,"Team Singularity",47
,"G2 Esports",47
,"STOPWATCH eSports",44
,Cloud9,49
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",48
,"aNc Outplayed",46
,"WAVE Esports",46
,TSM,47
,"S2V Esports Academy",45
,"Cyberground Gaming",46
,GameWard,46
,"Vorax Liberty Academy",46
,"Kawaii Kiwis",45
,"Machi Esports",44
,"Boavista FC",49
,"Evil Geniuses Academy",46
,Immortals,45
,"PSG Talon",50
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",43
,"FURIA Academy",46
,"Kaos Latin Gamers",43
,"Nerf Galeforce",45
,"Hong Kong Attitude",44
,"Team Singularity",48
,"G2 Esports",44
,"STOPWATCH eSports",43
,Cloud9,47
,"Sengoku Gaming Academy",46
,"Golden Guardians Academy",48
,"aNc Outplayed",46
,"WAVE Esports",42
,TSM,47
,"S2V Esports Academy",43
,"Cyberground Gaming",45
,GameWard,43
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",42
,"Machi Esports",44
,"Boavista FC",43
,"Evil Geniuses Academy",45
,Immortals,46
,"PSG Talon",45
,"S2V Esports Academy",42
,"Umbra Divinus Gaming",44
,"FURIA Academy",43
,"Kaos Latin Gamers",44
,"Nerf Galeforce",46
,"Hong Kong Attitude",47
,"Team Singularity",49
,"G2 Esports",46
,"STOPWATCH eSports",45
,Cloud9,47
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",49
,"aNc Outplayed",48
,"WAVE Esports",43
,TSM,47
,"S2V Esports Academy",46
,"Cyberground Gaming",49
,GameWard,53
,"Vorax Liberty Academy",48
,"Kawaii Kiwis",43
,"Machi Esports",45
,"Boavista FC",47
,"Evil Geniuses Academy",47
,Immortals,45
,"PSG Talon",48
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",46
,"FURIA Academy",48
,"Kaos Latin Gamers",50
,"Nerf Galeforce",58
,"Hong Kong Attitude",47
,"Team Singularity",65
,"G2 Esports",48
,"STOPWATCH eSports",46
,Cloud9,48
,"Sengoku Gaming Academy",57
,"Golden Guardians Academy",52
,"aNc Outplayed",49
,"WAVE Esports",45
,TSM,46
,"S2V Esports Academy",47
,"Cyberground Gaming",45
,GameWard,44
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",43
,"Machi Esports",45
,"Boavista FC",43
,"Evil Geniuses Academy",49
,Immortals,48
,"PSG Talon",46
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",43
,"FURIA Academy",44
,"Kaos Latin Gamers",44
,"Nerf Galeforce",48
,"Hong Kong Attitude",60
,"Team Singularity",45
,"G2 Esports",44
,"STOPWATCH eSports",45
,Cloud9,48
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",50
,"aNc Outplayed",45
,"WAVE Esports",43
,TSM,45
,"S2V Esports Academy",47
,"Cyberground Gaming",44
,GameWard,47
,"Vorax Liberty Academy",203
,"Kawaii Kiwis",43
,"Machi Esports",45
,"Boavista FC",43
,"Evil Geniuses Academy",46
,Immortals,44
,"PSG Talon",48
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",45
,"FURIA Academy",44
,"Kaos Latin Gamers",42
,"Nerf Galeforce",46
,"Hong Kong Attitude",48
,"Team Singularity",47
,"G2 Esports",48
,"STOPWATCH eSports",40
,Cloud9,49
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",50
,"aNc Outplayed",45
,"WAVE Esports",44
,TSM,46
,"S2V Esports Academy",47
,"Cyberground Gaming",45
,GameWard,47
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",44
,"Machi Esports",45
,"Boavista FC",42
,"Evil Geniuses Academy",48
,Immortals,52
,"PSG Talon",47
,"S2V Esports Academy",42
,"Umbra Divinus Gaming",43
,"FURIA Academy",46
,"Kaos Latin Gamers",48
,"Nerf Galeforce",54
,"Hong Kong Attitude",48
,"Team Singularity",53
,"G2 Esports",67
,"STOPWATCH eSports",47
,Cloud9,54
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",49
,"aNc Outplayed",45
,"WAVE Esports",55
,TSM,46
,"S2V Esports Academy",52
,"Cyberground Gaming",48
,GameWard,47
,"Vorax Liberty Academy",58
,"Kawaii Kiwis",43
,"Machi Esports",56
,"Boavista FC",45
,"Evil Geniuses Academy",51
,Immortals,55
,"PSG Talon",46
,"S2V Esports Academy",49
,"Umbra Divinus Gaming",43
,"FURIA Academy",46
,"Kaos Latin Gamers",44
,"Nerf Galeforce",61
,"Hong Kong Attitude",44
,"Team Singularity",44
,"G2 Esports",45
,"STOPWATCH eSports",47
,Cloud9,49
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",48
,"aNc Outplayed",44
,"WAVE Esports",44
,TSM,45
,"S2V Esports Academy",44
,"Cyberground Gaming",46
,GameWard,45
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",45
,"Machi Esports",44
,"Boavista FC",46
,"Evil Geniuses Academy",46
,Immortals,43
,"PSG Talon",46
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",44
,"FURIA Academy",44
,"Kaos Latin Gamers",44
,"Nerf Galeforce",45
,"Hong Kong Attitude",44
,"Team Singularity",43
,"G2 Esports",43
,"STOPWATCH eSports",43
,Cloud9,47
,"Sengoku Gaming Academy",46
,"Golden Guardians Academy",49
,"aNc Outplayed",47
,"WAVE Esports",41
,TSM,44
,"S2V Esports Academy",41
,"Cyberground Gaming",41
,GameWard,46
,"Vorax Liberty Academy",41
,"Kawaii Kiwis",41
,"Machi Esports",42
,"Boavista FC",41
,"Evil Geniuses Academy",43
,Immortals,41
,"PSG Talon",43
,"S2V Esports Academy",41
,"Umbra Divinus Gaming",41
,"FURIA Academy",41
,"Kaos Latin Gamers",41
,"Nerf Galeforce",41
,"Hong Kong Attitude",42
,"Team Singularity",42
,"G2 Esports",42
,"STOPWATCH eSports",42
,Cloud9,44
,"Sengoku Gaming Academy",39
,"Golden Guardians Academy",46
,"aNc Outplayed",42
,"WAVE Esports",42
,TSM,44
,"S2V Esports Academy",44
,"Cyberground Gaming",42
,GameWard,42
,"Vorax Liberty Academy",42
,"Kawaii Kiwis",41
,"Machi Esports",42
,"Boavista FC",41
,"Evil Geniuses Academy",44
,Immortals,42
,"PSG Talon",48
,"S2V Esports Academy",41
,"Umbra Divinus Gaming",41
,"FURIA Academy",42
,"Kaos Latin Gamers",40
,"Nerf Galeforce",40
,"Hong Kong Attitude",42
,"Team Singularity",41
,"G2 Esports",44
,"STOPWATCH eSports",47
,Cloud9,45
,"Sengoku Gaming Academy",40
,"Golden Guardians Academy",45
,"aNc Outplayed",41
,"WAVE Esports",40
,TSM,42
,"S2V Esports Academy",41
,"Cyberground Gaming",66
,GameWard,44
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",43
,"Machi Esports",43
,"Boavista FC",41
,"Evil Geniuses Academy",43
,Immortals,43
,"PSG Talon",44
,"S2V Esports Academy",40
,"Umbra Divinus Gaming",55
,"FURIA Academy",41
,"Kaos Latin Gamers",41
,"Nerf Galeforce",41
,"Hong Kong Attitude",45
,"Team Singularity",41
,"G2 Esports",42
,"STOPWATCH eSports",40
,Cloud9,45
,"Sengoku Gaming Academy",39
,"Golden Guardians Academy",45
,"aNc Outplayed",43
,"WAVE Esports",42
,TSM,43
,"S2V Esports Academy",39
,"Cyberground Gaming",40
,GameWard,42
,"Vorax Liberty Academy",42
,"Kawaii Kiwis",40
,"Machi Esports",44
,"Boavista FC",44
,"Evil Geniuses Academy",46
,Immortals,61
,"PSG Talon",58
,"S2V Esports Academy",48
,"Umbra Divinus Gaming",45
,"FURIA Academy",51
,"Kaos Latin Gamers",45
,"Nerf Galeforce",45
,"Hong Kong Attitude",44
,"Team Singularity",44
,"G2 Esports",45
,"STOPWATCH eSports",46
,Cloud9,46
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",47
,"aNc Outplayed",47
,"WAVE Esports",43
,TSM,50
,"S2V Esports Academy",45
,"Cyberground Gaming",47
,GameWard,47
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",45
,"Machi Esports",48
,"Boavista FC",43
,"Evil Geniuses Academy",48
,Immortals,48
,"PSG Talon",57
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",41
,"FURIA Academy",53
,"Kaos Latin Gamers",44
,"Nerf Galeforce",46
,"Hong Kong Attitude",46
,"Team Singularity",130
,"G2 Esports",48
,"STOPWATCH eSports",42
,Cloud9,52
,"Sengoku Gaming Academy",47
,"Golden Guardians Academy",53
,"aNc Outplayed",45
,"WAVE Esports",42
,TSM,48
,"S2V Esports Academy",44
,"Cyberground Gaming",64
,GameWard,46
,"Vorax Liberty Academy",59
,"Kawaii Kiwis",51
,"Machi Esports",49
,"Boavista FC",44
,"Evil Geniuses Academy",46
,Immortals,46
,"PSG Talon",53
,"S2V Esports Academy",46
,"Umbra Divinus Gaming",46
,"FURIA Academy",44
,"Kaos Latin Gamers",43
,"Nerf Galeforce",43
,"Hong Kong Attitude",44
,"Team Singularity",44
,"G2 Esports",44
,"STOPWATCH eSports",41
,Cloud9,48
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",50
,"aNc Outplayed",43
,"WAVE Esports",44
,TSM,46
,"S2V Esports Academy",47
,"Cyberground Gaming",45
,GameWard,45
,"Vorax Liberty Academy",46
,"Kawaii Kiwis",47
,"Machi Esports",46
,"Boavista FC",47
,"Evil Geniuses Academy",44
,Immortals,46
,"PSG Talon",47
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",45
,"FURIA Academy",47
,"Kaos Latin Gamers",53
,"Nerf Galeforce",45
,"Hong Kong Attitude",47
,"Team Singularity",44
,"G2 Esports",44
,"STOPWATCH eSports",41
,Cloud9,52
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",50
,"aNc Outplayed",45
,"WAVE Esports",44
,TSM,45
,"S2V Esports Academy",43
,"Cyberground Gaming",43
,GameWard,44
,"Vorax Liberty Academy",50
,"Kawaii Kiwis",56
,"Machi Esports",46
,"Boavista FC",45
,"Evil Geniuses Academy",45
,Immortals,47
,"PSG Talon",49
,"S2V Esports Academy",48
,"Umbra Divinus Gaming",45
,"FURIA Academy",45
,"Kaos Latin Gamers",44
,"Nerf Galeforce",58
,"Hong Kong Attitude",53
,"Team Singularity",44
,"G2 Esports",45
,"STOPWATCH eSports",45
,Cloud9,55
,"Sengoku Gaming Academy",47
,"Golden Guardians Academy",48
,"aNc Outplayed",44
,"WAVE Esports",44
,TSM,44
,"S2V Esports Academy",46
,"Cyberground Gaming",50
,GameWard,49
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",44
,"Machi Esports",44
,"Boavista FC",42
,"Evil Geniuses Academy",58
,Immortals,42
,"PSG Talon",45
,"S2V Esports Academy",40
,"Umbra Divinus Gaming",41
,"FURIA Academy",41
,"Kaos Latin Gamers",41
,"Nerf Galeforce",40
,"Hong Kong Attitude",42
,"Team Singularity",40
,"G2 Esports",43
,"STOPWATCH eSports",42
,Cloud9,45
,"Sengoku Gaming Academy",39
,"Golden Guardians Academy",46
,"aNc Outplayed",45
,"WAVE Esports",42
,TSM,43
,"S2V Esports Academy",40
,"Cyberground Gaming",41
,GameWard,41
,"Vorax Liberty Academy",42
,"Kawaii Kiwis",41
,"Machi Esports",56
,"Boavista FC",44
,"Evil Geniuses Academy",42
,Immortals,42
,"PSG Talon",43
,"S2V Esports Academy",40
,"Umbra Divinus Gaming",40
,"FURIA Academy",65
,"Kaos Latin Gamers",42
,"Nerf Galeforce",40
,"Hong Kong Attitude",42
,"Team Singularity",41
,"G2 Esports",40
,"STOPWATCH eSports",40
,Cloud9,45
,"Sengoku Gaming Academy",39
,"Golden Guardians Academy",47
,"aNc Outplayed",42
,"WAVE Esports",42
,TSM,53
,"S2V Esports Academy",44
,"Cyberground Gaming",44
,GameWard,54
,"Vorax Liberty Academy",45
,"Kawaii Kiwis",43
,"Machi Esports",45
,"Boavista FC",44
,"Evil Geniuses Academy",50
,Immortals,47
,"PSG Talon",48
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",43
,"FURIA Academy",43
,"Kaos Latin Gamers",44
,"Nerf Galeforce",43
,"Hong Kong Attitude",43
,"Team Singularity",44
,"G2 Esports",50
,"STOPWATCH eSports",43
,Cloud9,49
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",48
,"aNc Outplayed",45
,"WAVE Esports",43
,TSM,48
,"S2V Esports Academy",46
,"Cyberground Gaming",44
,GameWard,44
,"Vorax Liberty Academy",45
,"Kawaii Kiwis",43
,"Machi Esports",44
,"Boavista FC",48
,"Evil Geniuses Academy",47
,Immortals,44
,"PSG Talon",48
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",45
,"FURIA Academy",45
,"Kaos Latin Gamers",44
,"Nerf Galeforce",43
,"Hong Kong Attitude",44
,"Team Singularity",49
,"G2 Esports",45
,"STOPWATCH eSports",45
,Cloud9,50
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",49
,"aNc Outplayed",46
,"WAVE Esports",45
,TSM,46
,"S2V Esports Academy",43
,"Cyberground Gaming",44
,GameWard,44
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",44
,"Machi Esports",56
,"Boavista FC",44
,"Evil Geniuses Academy",46
,Immortals,46
,"PSG Talon",50
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",47
,"FURIA Academy",44
,"Kaos Latin Gamers",46
,"Nerf Galeforce",46
,"Hong Kong Attitude",43
,"Team Singularity",47
,"G2 Esports",46
,"STOPWATCH eSports",43
,Cloud9,47
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",51
,"aNc Outplayed",43
,"WAVE Esports",43
,TSM,47
,"S2V Esports Academy",42
,"Cyberground Gaming",45
,GameWard,44
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",45
,"Machi Esports",47
,"Boavista FC",46
,"Evil Geniuses Academy",46
,Immortals,44
,"PSG Talon",169
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",44
,"FURIA Academy",46
,"Kaos Latin Gamers",48
,"Nerf Galeforce",43
,"Hong Kong Attitude",45
,"Team Singularity",48
,"G2 Esports",44
,"STOPWATCH eSports",47
,Cloud9,47
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",49
,"aNc Outplayed",45
,"WAVE Esports",43
,TSM,45
,"S2V Esports Academy",53
,"Cyberground Gaming",48
,GameWard,44
,"Vorax Liberty Academy",47
,"Kawaii Kiwis",43
,"Machi Esports",50
,"Boavista FC",43
,"Evil Geniuses Academy",48
,Immortals,47
,"PSG Talon",44
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",48
,"FURIA Academy",45
,"Kaos Latin Gamers",43
,"Nerf Galeforce",45
,"Hong Kong Attitude",43
,"Team Singularity",44
,"G2 Esports",45
,"STOPWATCH eSports",42
,Cloud9,47
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",48
,"aNc Outplayed",46
,"WAVE Esports",42
,TSM,46
,"S2V Esports Academy",44
,"Cyberground Gaming",42
,GameWard,43
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",44
,"Machi Esports",44
,"Boavista FC",43
,"Evil Geniuses Academy",46
,Immortals,45
,"PSG Talon",46
,"S2V Esports Academy",42
,"Umbra Divinus Gaming",47
,"FURIA Academy",44
,"Kaos Latin Gamers",43
,"Nerf Galeforce",42
,"Hong Kong Attitude",51
,"Team Singularity",43
,"G2 Esports",44
,"STOPWATCH eSports",43
,Cloud9,48
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",48
,"aNc Outplayed",44
,"WAVE Esports",42
,TSM,46
,"S2V Esports Academy",45
,"Cyberground Gaming",43
,GameWard,44
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",45
,"Machi Esports",47
,"Boavista FC",48
,"Evil Geniuses Academy",44
,Immortals,43
,"PSG Talon",45
,"S2V Esports Academy",41
,"Umbra Divinus Gaming",46
,"FURIA Academy",45
,"Kaos Latin Gamers",51
,"Nerf Galeforce",44
,"Hong Kong Attitude",44
,"Team Singularity",44
,"G2 Esports",48
,"STOPWATCH eSports",45
,Cloud9,47
,"Sengoku Gaming Academy",46
,"Golden Guardians Academy",48
,"aNc Outplayed",43
,"WAVE Esports",42
,TSM,45
,"S2V Esports Academy",42
,"Cyberground Gaming",45
,GameWard,44
,"Vorax Liberty Academy",45
,"Kawaii Kiwis",43
,"Machi Esports",46
,"Boavista FC",44
,"Evil Geniuses Academy",47
,Immortals,44
,"PSG Talon",46
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",45
,"FURIA Academy",47
,"Kaos Latin Gamers",46
,"Nerf Galeforce",42
,"Hong Kong Attitude",46
,"Team Singularity",43
,"G2 Esports",45
,"STOPWATCH eSports",41
,Cloud9,47
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",49
,"aNc Outplayed",47
,"WAVE Esports",42
,TSM,45
,"S2V Esports Academy",43
,"Cyberground Gaming",44
,GameWard,43
,"Vorax Liberty Academy",46
,"Kawaii Kiwis",46
,"Machi Esports",44
,"Boavista FC",46
,"Evil Geniuses Academy",48
,Immortals,45
,"PSG Talon",45
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",46
,"FURIA Academy",45
,"Kaos Latin Gamers",42
,"Nerf Galeforce",45
,"Hong Kong Attitude",44
,"Team Singularity",44
,"G2 Esports",44
,"STOPWATCH eSports",42
,Cloud9,50
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",49
,"aNc Outplayed",45
,"WAVE Esports",47
,TSM,50
,"S2V Esports Academy",45
,"Cyberground Gaming",45
,GameWard,43
,"Vorax Liberty Academy",43
,"Kawaii Kiwis",43
,"Machi Esports",46
,"Boavista FC",45
,"Evil Geniuses Academy",46
,Immortals,43
,"PSG Talon",51
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",43
,"FURIA Academy",44
,"Kaos Latin Gamers",43
,"Nerf Galeforce",43
,"Hong Kong Attitude",46
,"Team Singularity",44
,"G2 Esports",42
,"STOPWATCH eSports",41
,Cloud9,47
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",50
,"aNc Outplayed",43
,"WAVE Esports",43
,TSM,46
,"S2V Esports Academy",42
,"Cyberground Gaming",43
,GameWard,44
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",49
,"Machi Esports",44
,"Boavista FC",44
,"Evil Geniuses Academy",44
,Immortals,43
,"PSG Talon",46
,"S2V Esports Academy",43
,"Umbra Divinus Gaming",43
,"FURIA Academy",45
,"Kaos Latin Gamers",44
,"Nerf Galeforce",42
,"Hong Kong Attitude",46
,"Team Singularity",44
,"G2 Esports",45
,"STOPWATCH eSports",46
,Cloud9,48
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",49
,"aNc Outplayed",44
,"WAVE Esports",46
,TSM,46
,"S2V Esports Academy",42
,"Cyberground Gaming",43
,GameWard,43
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",44
,"Machi Esports",47
,"Boavista FC",44
,"Evil Geniuses Academy",44
,Immortals,45
,"PSG Talon",45
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",45
,"FURIA Academy",44
,"Kaos Latin Gamers",45
,"Nerf Galeforce",47
,"Hong Kong Attitude",46
,"Team Singularity",42
,"G2 Esports",44
,"STOPWATCH eSports",45
,Cloud9,51
,"Sengoku Gaming Academy",41
,"Golden Guardians Academy",50
,"aNc Outplayed",44
,"WAVE Esports",46
,TSM,47
,"S2V Esports Academy",49
,"Cyberground Gaming",46
,GameWard,45
,"Vorax Liberty Academy",45
,"Kawaii Kiwis",48
,"Machi Esports",46
,"Boavista FC",2066
,"Evil Geniuses Academy",47
,Immortals,50
,"PSG Talon",51
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",45
,"FURIA Academy",46
,"Kaos Latin Gamers",42
,"Nerf Galeforce",42
,"Hong Kong Attitude",46
,"Team Singularity",46
,"G2 Esports",44
,"STOPWATCH eSports",44
,Cloud9,47
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",48
,"aNc Outplayed",57
,"WAVE Esports",44
,TSM,45
,"S2V Esports Academy",43
,"Cyberground Gaming",42
,GameWard,47
,"Vorax Liberty Academy",47
,"Kawaii Kiwis",44
,"Machi Esports",45
,"Boavista FC",45
,"Evil Geniuses Academy",47
,Immortals,46
,"PSG Talon",47
,"S2V Esports Academy",42
,"Umbra Divinus Gaming",44
,"FURIA Academy",44
,"Kaos Latin Gamers",44
,"Nerf Galeforce",43
,"Hong Kong Attitude",45
,"Team Singularity",44
,"G2 Esports",48
,"STOPWATCH eSports",47
,Cloud9,48
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",49
,"aNc Outplayed",44
,"WAVE Esports",50
,TSM,48
,"S2V Esports Academy",43
,"Cyberground Gaming",43
,GameWard,43
,"Vorax Liberty Academy",44
,"Kawaii Kiwis",45
,"Machi Esports",44
,"Boavista FC",45
,"Evil Geniuses Academy",46
,Immortals,48
,"PSG Talon",44
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",45
,"FURIA Academy",46
,"Kaos Latin Gamers",45
,"Nerf Galeforce",42
,"Hong Kong Attitude",45
,"Team Singularity",47
,"G2 Esports",43
,"STOPWATCH eSports",45
,Cloud9,46
,"Sengoku Gaming Academy",45
,"Golden Guardians Academy",63
,"aNc Outplayed",44
,"WAVE Esports",46
,TSM,48
,"S2V Esports Academy",43
,"Cyberground Gaming",51
,GameWard,43
,"Vorax Liberty Academy",47
,"Kawaii Kiwis",44
,"Machi Esports",44
,"Boavista FC",43
,"Evil Geniuses Academy",46
,Immortals,43
,"PSG Talon",46
,"S2V Esports Academy",42
,"Umbra Divinus Gaming",45
,"FURIA Academy",49
,"Kaos Latin Gamers",44
,"Nerf Galeforce",43
,"Hong Kong Attitude",48
,"Team Singularity",44
,"G2 Esports",43
,"STOPWATCH eSports",45
,Cloud9,47
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",49
,"aNc Outplayed",44
,"WAVE Esports",43
,TSM,45
,"S2V Esports Academy",43
,"Cyberground Gaming",44
,GameWard,43
,"Vorax Liberty Academy",46
,"Kawaii Kiwis",42
,"Machi Esports",46
,"Boavista FC",43
,"Evil Geniuses Academy",46
,Immortals,44
,"PSG Talon",45
,"S2V Esports Academy",46
,"Umbra Divinus Gaming",44
,"FURIA Academy",43
,"Kaos Latin Gamers",45
,"Nerf Galeforce",43
,"Hong Kong Attitude",44
,"Team Singularity",43
,"G2 Esports",46
,"STOPWATCH eSports",41
,Cloud9,50
,"Sengoku Gaming Academy",44
,"Golden Guardians Academy",50
,"aNc Outplayed",43
,"WAVE Esports",40
,TSM,46
,"S2V Esports Academy",43
,"Cyberground Gaming",52
,GameWard,47
,"Vorax Liberty Academy",42
,"Kawaii Kiwis",45
,"Machi Esports",45
,"Boavista FC",45
,"Evil Geniuses Academy",47
,Immortals,47
,"PSG Talon",47
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",46
,"FURIA Academy",45
,"Kaos Latin Gamers",44
,"Nerf Galeforce",44
,"Hong Kong Attitude",45
,"Team Singularity",45
,"G2 Esports",45
,"STOPWATCH eSports",44
,Cloud9,50
,"Sengoku Gaming Academy",47
,"Golden Guardians Academy",48
,"aNc Outplayed",47
,"WAVE Esports",42
,TSM,48
,"S2V Esports Academy",44
,"Cyberground Gaming",44
,GameWard,44
,"Vorax Liberty Academy",46
,"Kawaii Kiwis",43
,"Machi Esports",55
,"Boavista FC",48
,"Evil Geniuses Academy",47
,Immortals,47
,"PSG Talon",46
,"S2V Esports Academy",44
,"Umbra Divinus Gaming",43
,"FURIA Academy",45
,"Kaos Latin Gamers",42
,"Nerf Galeforce",43
,"Hong Kong Attitude",45
,"Team Singularity",43
,"G2 Esports",45
,"STOPWATCH eSports",45
,Cloud9,49
,"Sengoku Gaming Academy",43
,"Golden Guardians Academy",48
,"aNc Outplayed",42
,"WAVE Esports",42
,TSM,44
,"S2V Esports Academy",48
,"Cyberground Gaming",46
,GameWard,42
,"Vorax Liberty Academy",45
,"Kawaii Kiwis",44
,"Machi Esports",48
,"Boavista FC",44
,"Evil Geniuses Academy",46
,Immortals,44
,"PSG Talon",44
,"S2V Esports Academy",45
,"Umbra Divinus Gaming",43
,"FURIA Academy",44
,"Kaos Latin Gamers",50
,"Nerf Galeforce",56
,"Hong Kong Attitude",44
,"Team Singularity",42
,"G2 Esports",43
,"STOPWATCH eSports",46
,Cloud9,46
,"Sengoku Gaming Academy",42
,"Golden Guardians Academy",49
,"aNc Outplayed",42
,"WAVE Esports",43
,TSM,45
,"S2V Esports Academy",43
